-40.75   0.790429   0.766595
-40.7   0.790826   0.775508
-40.65   0.791223   0.782577
-40.6   0.791619   0.787767
-40.55   0.792016   0.791051
-40.5   0.792412   0.792412
-40.45   0.792809   0.791843
-40.4   0.793206   0.789346
-40.35   0.793602   0.784931
-40.3   0.793999   0.778619
-40.25   0.794395   0.770441
-40.2   0.794791   0.760435
-40.15   0.795188   0.748648
-40.1   0.795584   0.735139
-40.05   0.79598   0.719971
-40   0.796376   0.703218
-39.95   0.796772   0.684961
-39.9   0.797168   0.665289
-39.85   0.797564   0.644297
-39.8   0.79796   0.622087
-39.75   0.798356   0.598767
-39.7   0.798752   0.574451
-39.65   0.799148   0.549257
-39.6   0.799543   0.523308
-39.55   0.799939   0.496731
-39.5   0.800334   0.469656
-39.45   0.80073   0.442215
-39.4   0.801125   0.414542
-39.35   0.801521   0.386774
-39.3   0.801916   0.359047
-39.25   0.802311   0.331496
-39.2   0.802707   0.304257
-39.15   0.803102   0.277465
-39.1   0.803497   0.251251
-39.05   0.803892   0.225744
-39   0.804287   0.201072
-38.95   0.804681   0.177355
-38.9   0.805076   0.154711
-38.85   0.805471   0.133253
-38.8   0.805865   0.113087
-38.75   0.80626   0.0943145
-38.7   0.806654   0.0770286
-38.65   0.807049   0.0613163
-38.6   0.807443   0.0472566
-38.55   0.807837   0.0349206
-38.5   0.808231   0.0243712
-38.45   0.808626   0.0156624
-38.4   0.809019   0.00883951
-38.35   0.809413   0.00393858
-38.3   0.809807   0.000986325
-38.25   0.810201   6.43074e-30
-38.2   0.810595   0.000987284
-38.15   0.810988   0.00394624
-38.1   0.811382   0.00886532
-38.05   0.811775   0.0157234
-38   0.812168   0.0244899
-37.95   0.812561   0.0351248
-37.9   0.812954   0.0475791
-37.85   0.813347   0.0617948
-37.8   0.81374   0.0777053
-37.75   0.814133   0.0952355
-37.7   0.814526   0.114302
-37.65   0.814918   0.134816
-37.6   0.815311   0.156678
-37.55   0.815703   0.179784
-37.5   0.816096   0.204024
-37.45   0.816488   0.229282
-37.4   0.81688   0.255436
-37.35   0.817272   0.282361
-37.3   0.817664   0.309927
-37.25   0.818056   0.338001
-37.2   0.818447   0.366448
-37.15   0.818839   0.395131
-37.1   0.81923   0.423911
-37.05   0.819622   0.452648
-37   0.820013   0.481203
-36.95   0.820404   0.509439
-36.9   0.820795   0.537217
-36.85   0.821186   0.564404
-36.8   0.821577   0.590866
-36.75   0.821968   0.616476
-36.7   0.822358   0.641107
-36.65   0.822749   0.664642
-36.6   0.823139   0.686963
-36.55   0.823529   0.707963
-36.5   0.823919   0.727539
-36.45   0.824309   0.745595
-36.4   0.824699   0.762042
-36.35   0.825089   0.776799
-36.3   0.825478   0.789795
-36.25   0.825868   0.800965
-36.2   0.826257   0.810253
-36.15   0.826646   0.817614
-36.1   0.827035   0.823011
-36.05   0.827424   0.826416
-36   0.827813   0.827813
-35.95   0.828202   0.827193
-35.9   0.82859   0.824558
-35.85   0.828979   0.819921
-35.8   0.829367   0.813303
-35.75   0.829755   0.804735
-35.7   0.830143   0.794258
-35.65   0.830531   0.781923
-35.6   0.830919   0.767789
-35.55   0.831306   0.751923
-35.5   0.831694   0.734404
-35.45   0.832081   0.715315
-35.4   0.832468   0.694749
-35.35   0.832855   0.672806
-35.3   0.833242   0.649592
-35.25   0.833628   0.625221
-35.2   0.834015   0.599812
-35.15   0.834401   0.573487
-35.1   0.834788   0.546376
-35.05   0.835174   0.51861
-35   0.83556   0.490327
-34.95   0.835945   0.461663
-34.9   0.836331   0.432759
-34.85   0.836717   0.403758
-34.8   0.837102   0.3748
-34.75   0.837487   0.346029
-34.7   0.837872   0.317586
-34.65   0.838257   0.289611
-34.6   0.838641   0.26224
-34.55   0.839026   0.235611
-34.5   0.83941   0.209853
-34.45   0.839794   0.185094
-34.4   0.840178   0.161456
-34.35   0.840562   0.139058
-34.3   0.840946   0.11801
-34.25   0.841329   0.0984168
-34.2   0.841713   0.0803764
-34.15   0.842096   0.063979
-34.1   0.842479   0.0493071
-34.05   0.842862   0.0364346
-34   0.843244   0.0254269
-33.95   0.843627   0.0163403
-33.9   0.844009   0.00922181
-33.85   0.844391   0.00410878
-33.8   0.844773   0.00102891
-33.75   0.845155   6.21986e-31
-33.7   0.845536   0.00102984
-33.65   0.845918   0.00411621
-33.6   0.846299   0.00924683
-33.55   0.84668   0.0163995
-33.5   0.847061   0.025542
-33.45   0.847441   0.0366326
-33.4   0.847822   0.0496198
-33.35   0.848202   0.0644429
-33.3   0.848582   0.0810324
-33.25   0.848962   0.0993096
-33.2   0.849341   0.119188
-33.15   0.849721   0.140573
-33.1   0.8501   0.163363
-33.05   0.850479   0.187449
-33   0.850858   0.212714
-32.95   0.851237   0.23904
-32.9   0.851615   0.266297
-32.85   0.851993   0.294356
-32.8   0.852371   0.323082
-32.75   0.852749   0.352335
-32.7   0.853127   0.381975
-32.65   0.853504   0.411859
-32.6   0.853881   0.441841
-32.55   0.854258   0.471776
-32.5   0.854635   0.501521
-32.45   0.855012   0.530929
-32.4   0.855388   0.559859
-32.35   0.855764   0.58817
-32.3   0.85614   0.615724
-32.25   0.856516   0.642387
-32.2   0.856892   0.66803
-32.15   0.857267   0.692527
-32.1   0.857642   0.715758
-32.05   0.858017   0.737611
-32   0.858391   0.757979
-31.95   0.858766   0.776761
-31.9   0.85914   0.793866
-31.85   0.859514   0.80921
-31.8   0.859888   0.822717
-31.75   0.860261   0.834321
-31.7   0.860634   0.843965
-31.65   0.861007   0.8516
-31.6   0.86138   0.857189
-31.55   0.861753   0.860703
-31.5   0.862125   0.862125
-31.45   0.862497   0.861447
-31.4   0.862869   0.85867
-31.35   0.863241   0.853809
-31.3   0.863612   0.846885
-31.25   0.863983   0.837931
-31.2   0.864354   0.826991
-31.15   0.864725   0.814116
-31.1   0.865095   0.799369
-31.05   0.865465   0.782821
-31   0.865835   0.764552
-30.95   0.866205   0.74465
-30.9   0.866574   0.723213
-30.85   0.866944   0.700344
-30.8   0.867313   0.676154
-30.75   0.867681   0.650761
-30.7   0.86805   0.624289
-30.65   0.868418   0.596866
-30.6   0.868786   0.568628
